order_id,order_date,customer_id,seller_id,order_status
3584,08-01-2023,7288,10,Delivered
3585,19-03-2025,1956,4,Delivered
3586,16-10-2023,6836,6,Returned
3587,31-03-2025,2170,1,Delivered
3588,07-05-2025,5287,23,Cancelled
3589,09-07-2025,8300,27,Shipped
3590,07-11-2024,8180,34,Returned
3591,22-10-2024,5371,23,Pending
3592,22-12-2024,1637,12,Shipped
3593,21-08-2025,7061,18,Delivered
3594,15-01-2023,857,25,Pending
3595,22-11-2024,8537,27,Delivered
3596,19-08-2024,942,23,Delivered
3597,29-04-2025,6269,23,Shipped
3598,27-10-2024,1746,10,Delivered
3599,09-06-2024,4957,17,Delivered
3600,15-11-2025,7739,19,Delivered
3601,22-10-2023,3305,13,Returned
3602,30-12-2025,6977,2,Delivered
3603,13-10-2024,7700,3,Delivered
3604,15-07-2025,326,16,Returned
3605,02-02-2024,747,40,Shipped
3606,02-07-2024,2522,14,Returned
3607,05-05-2023,2841,3,Cancelled
3608,10-04-2023,8857,40,Delivered
3609,04-03-2023,4555,5,Delivered
3610,05-07-2024,199,38,Returned
3611,16-05-2023,7793,39,Pending
3612,24-09-2025,2211,18,Cancelled
3613,10-11-2023,4403,8,Delivered
3614,12-01-2025,6378,40,Shipped
3615,14-12-2025,216,20,Cancelled
3616,28-03-2023,7603,14,Cancelled
3617,12-02-2025,8064,20,Delivered
3618,21-10-2024,8164,15,Shipped
3619,08-02-2023,5518,38,Delivered
3620,15-10-2023,7082,1,Delivered
3621,28-05-2024,4429,10,Delivered
3622,22-04-2024,1475,23,Delivered
3623,11-11-2024,8530,18,Delivered
3624,17-08-2025,3133,20,Delivered
3625,25-03-2023,3726,7,Pending
3626,30-07-2025,7720,19,Returned
3627,31-07-2025,5941,40,Cancelled
3628,21-08-2023,5059,5,Returned
3629,01-07-2024,8564,11,Delivered
3630,08-01-2023,8207,34,Delivered
3631,17-10-2024,8520,26,Shipped
3632,06-08-2023,6886,11,Delivered
3633,26-03-2024,2758,28,Delivered
3634,08-01-2025,8989,25,Shipped
3635,06-12-2023,7525,27,Pending
3636,22-08-2024,8460,14,Delivered
3637,27-06-2025,3154,1,Returned
3638,05-04-2025,2979,38,Delivered
3639,27-06-2023,6088,6,Delivered
3640,17-08-2025,8862,33,Delivered
3641,26-08-2024,2404,25,Cancelled
3642,27-11-2024,5119,27,Delivered
3643,10-05-2025,2503,16,Delivered
3644,31-07-2025,2367,15,Pending
3645,01-09-2023,7378,40,Delivered
3646,07-11-2023,2806,15,Pending
3647,26-04-2023,589,28,Cancelled
3648,12-07-2024,8883,29,Delivered
3649,28-07-2024,7636,29,Cancelled
3650,15-06-2024,1157,29,Returned
3651,13-10-2025,5144,21,Delivered
3652,10-12-2025,1269,35,Delivered
3653,15-07-2025,3443,30,Delivered
3654,23-12-2024,1062,21,Pending
3655,29-04-2023,4957,24,Returned
3656,10-12-2023,6636,36,Delivered
3657,01-11-2025,4319,36,Pending
3658,21-04-2025,3365,34,Delivered
3659,15-11-2023,277,31,Returned
3660,12-06-2023,2473,16,Returned
3661,11-08-2023,2956,8,Delivered
3662,14-11-2024,1446,36,Delivered
3663,13-11-2023,8848,34,Returned
3664,21-07-2023,8369,9,Delivered
3665,27-09-2025,116,26,Returned
3666,17-03-2023,1941,4,Pending
3667,28-09-2023,3596,31,Delivered
3668,22-10-2023,6351,36,Delivered
3669,03-04-2024,4504,33,Returned
3670,14-09-2024,7441,3,Delivered
3671,09-10-2024,725,27,Pending
3672,02-11-2024,7541,33,Returned
3673,28-11-2025,3692,13,Cancelled
3674,26-12-2024,7309,1,Pending
3675,24-06-2025,3869,7,Delivered
3676,22-03-2024,1641,21,Cancelled
3677,27-11-2024,700,21,Pending
3678,09-03-2023,5857,9,Delivered
3679,10-12-2025,7839,40,Delivered
3680,23-11-2025,4487,18,Shipped
3681,02-04-2023,5099,24,Delivered
3682,03-08-2023,1251,20,Delivered
3683,23-09-2024,7920,4,Delivered
3684,09-11-2023,3717,21,Delivered
3685,11-02-2024,6564,35,Pending
3686,22-08-2023,5314,26,Delivered
3687,18-03-2023,7175,29,Pending
3688,20-04-2023,2329,15,Shipped
3689,30-06-2024,5852,28,Shipped
3690,23-06-2024,6751,31,Shipped
3691,20-02-2023,3800,28,Returned
3692,02-09-2024,355,5,Returned
3693,22-03-2024,2208,40,Cancelled
3694,09-09-2025,3583,32,Delivered
3695,01-09-2023,5818,38,Pending
3696,19-01-2025,7423,11,Delivered
3697,18-06-2025,3827,7,Returned
3698,02-03-2024,619,9,Delivered
3699,09-11-2024,6035,20,Delivered
3700,09-04-2024,3714,12,Shipped
3701,05-07-2023,6159,24,Delivered
3702,11-12-2024,4167,35,Delivered
3703,05-06-2025,6375,2,Pending
3704,29-02-2024,4914,19,Returned
3705,22-08-2025,4172,25,Delivered
3706,08-09-2023,5659,37,Cancelled
3707,03-08-2024,1349,32,Shipped
3708,24-08-2023,6959,5,Pending
3709,07-01-2023,5517,1,Delivered
3710,06-12-2023,1261,33,Delivered
3711,08-04-2025,9041,5,Shipped
3712,22-07-2023,3735,20,Shipped
3713,09-09-2025,6335,4,Shipped
3714,21-02-2024,7977,29,Shipped
3715,22-02-2023,2105,38,Delivered
3716,09-04-2025,4729,16,Delivered
3717,28-02-2023,2484,28,Cancelled
3718,02-03-2023,6300,12,Delivered
3719,22-01-2024,6810,25,Pending
3720,30-07-2025,2018,39,Returned
3721,30-04-2025,6781,28,Delivered
3722,04-01-2023,2287,21,Returned
3723,07-05-2024,4553,12,Delivered
3724,03-10-2023,2098,9,Delivered
3725,04-07-2024,8917,3,Delivered
3726,03-03-2024,7172,28,Delivered
3727,12-05-2025,8000,23,Delivered
3728,12-07-2023,7772,29,Delivered
3729,01-11-2024,2454,20,Shipped
3730,06-04-2025,1971,18,Shipped
3731,25-02-2023,2691,14,Delivered
3732,18-12-2024,1027,30,Shipped
3733,20-03-2025,5907,28,Shipped
3734,14-10-2023,6176,4,Delivered
3735,24-02-2025,4036,32,Delivered
3736,16-02-2025,3575,5,Cancelled
3737,20-02-2025,5487,23,Delivered
3738,10-01-2024,7963,29,Returned
3739,22-06-2024,1519,20,Delivered
3740,23-02-2023,3545,36,Cancelled
3741,06-01-2023,2932,22,Cancelled
3742,11-05-2023,3413,18,Shipped
3743,07-06-2024,9001,26,Pending
3744,16-10-2023,2959,35,Delivered
3745,02-01-2023,4927,31,Delivered
3746,23-04-2024,1084,17,Cancelled
3747,19-07-2024,6193,6,Cancelled
3748,14-09-2025,4791,38,Delivered
3749,01-11-2023,5859,6,Delivered
3750,17-06-2024,7504,34,Pending
3751,10-10-2024,3501,5,Delivered
3752,17-01-2023,4744,1,Cancelled
3753,07-08-2024,3996,29,Pending
3754,10-06-2025,6962,7,Delivered
3755,17-04-2023,8657,24,Delivered
3756,03-05-2023,1637,35,Pending
3757,13-05-2024,1406,20,Delivered
3758,22-06-2023,5318,6,Delivered
3759,27-05-2024,3750,28,Pending
3760,31-12-2025,6760,11,Delivered
3761,31-01-2023,7961,36,Delivered
3762,23-07-2025,1595,3,Returned
3763,10-12-2025,5245,28,Shipped
3764,21-09-2023,5418,30,Delivered
3765,12-04-2025,8978,1,Delivered
3766,26-05-2025,3243,16,Delivered
3767,01-02-2025,4314,12,Delivered
3768,26-01-2023,6624,3,Delivered
3769,14-01-2024,3199,4,Delivered
3770,25-10-2025,7074,22,Cancelled
3771,08-02-2023,5349,9,Delivered
3772,13-08-2024,1566,7,Shipped
3773,11-11-2023,448,26,Returned
3774,10-09-2025,601,7,Cancelled
3775,04-06-2023,4196,21,Delivered
3776,09-02-2023,1564,26,Returned
3777,26-05-2024,3372,34,Delivered
3778,21-09-2023,2224,9,Shipped
3779,18-03-2023,517,21,Delivered
3780,25-09-2023,3018,12,Delivered
3781,01-02-2025,6190,9,Delivered
3782,15-07-2023,760,5,Delivered
3783,01-03-2024,4195,35,Shipped
3784,04-03-2024,3664,37,Delivered
3785,30-01-2024,3733,12,Cancelled
3786,07-01-2024,8471,25,Delivered
3787,15-03-2024,2594,16,Shipped
3788,18-11-2024,6746,19,Cancelled
3789,16-09-2023,3549,20,Delivered
3790,22-10-2025,6550,20,Shipped
3791,25-06-2025,7016,1,Delivered
3792,24-06-2024,8389,28,Returned
3793,31-01-2024,4385,12,Delivered
3794,31-12-2024,4056,28,Pending
3795,27-08-2025,3974,18,Cancelled
3796,30-12-2023,7732,15,Cancelled
3797,08-04-2025,1510,22,Delivered
3798,24-02-2025,6624,24,Cancelled
3799,16-05-2023,4383,32,Returned
3800,19-11-2023,6058,16,Delivered
3801,03-05-2025,6824,20,Delivered
3802,29-06-2024,7746,24,Delivered
3803,25-05-2024,6625,38,Cancelled
3804,23-11-2023,4728,29,Shipped
3805,17-03-2025,7116,21,Delivered
3806,23-11-2024,3415,36,Returned
3807,18-09-2023,9035,22,Delivered
3808,12-11-2023,4746,13,Returned
3809,08-10-2025,2470,20,Delivered
3810,24-11-2024,7780,6,Delivered
3811,26-07-2025,6855,13,Delivered
3812,25-10-2024,4448,14,Shipped
3813,21-04-2025,8988,22,Returned
3814,19-05-2024,429,27,Delivered
3815,16-03-2025,8822,10,Shipped
3816,21-08-2025,3873,40,Delivered
3817,30-04-2025,1576,23,Delivered
3818,21-10-2025,1365,7,Returned
3819,21-11-2025,3224,30,Delivered
3820,01-03-2023,4012,2,Pending
3821,02-03-2024,7766,9,Returned
3822,01-05-2023,7726,11,Delivered
3823,15-07-2023,4488,35,Returned
3824,14-09-2025,313,36,Delivered
3825,02-03-2025,4508,37,Delivered
3826,30-08-2023,2160,8,Shipped
3827,26-03-2025,3219,38,Shipped
3828,24-06-2025,6503,12,Cancelled
3829,23-07-2024,2362,38,Delivered
3830,06-03-2025,4859,23,Returned
3831,25-02-2024,3134,39,Delivered
3832,31-07-2025,2273,38,Shipped
3833,24-01-2023,3527,26,Shipped
3834,01-11-2025,1310,8,Delivered
3835,27-04-2025,6280,19,Pending
3836,01-07-2023,6718,29,Delivered
3837,23-04-2025,9023,15,Delivered
3838,04-11-2024,3616,39,Delivered
3839,09-03-2023,1719,25,Delivered
3840,14-12-2023,5733,37,Delivered
3841,21-08-2023,6576,16,Shipped
3842,11-03-2023,1333,13,Delivered
3843,19-04-2024,4460,18,Delivered
3844,02-09-2025,6870,31,Delivered
3845,14-07-2024,8741,7,Shipped
3846,04-04-2023,8938,17,Delivered
3847,08-05-2023,1166,28,Pending
3848,19-03-2024,618,5,Shipped
3849,06-07-2023,1700,26,Delivered
3850,02-08-2024,1361,2,Delivered
3851,30-09-2024,2647,3,Delivered
3852,20-12-2025,6836,27,Delivered
3853,07-04-2025,8918,3,Delivered
3854,23-03-2023,4038,19,Delivered
3855,07-09-2023,3287,17,Cancelled
3856,11-09-2024,4279,10,Delivered
3857,05-03-2024,5231,13,Delivered
3858,21-05-2025,1006,31,Delivered
3859,21-09-2025,1634,14,Returned
3860,01-05-2023,1309,21,Pending
3861,22-07-2023,1416,32,Delivered
3862,21-02-2024,2216,7,Shipped
3863,03-02-2023,2218,20,Pending
3864,09-01-2023,2648,34,Delivered
3865,15-08-2024,1508,8,Delivered
3866,28-12-2025,7527,20,Cancelled
3867,07-10-2023,7940,5,Delivered
3868,12-06-2025,7806,33,Cancelled
3869,02-10-2025,6236,19,Returned
3870,20-01-2024,1176,16,Delivered
3871,18-03-2023,8181,20,Delivered
3872,15-02-2025,2001,37,Shipped
3873,13-12-2023,4088,10,Delivered
3874,14-12-2024,4653,4,Delivered
3875,01-05-2024,1351,22,Delivered
3876,09-11-2024,843,27,Returned
3877,15-01-2024,6366,5,Returned
3878,02-06-2024,5643,22,Delivered
3879,23-10-2024,2876,32,Shipped
3880,03-06-2023,34,9,Cancelled
3881,02-08-2024,7972,5,Pending
3882,19-07-2024,8530,34,Cancelled
3883,22-05-2025,6397,39,Shipped
3884,03-11-2025,3620,4,Delivered
3885,26-01-2025,1737,38,Cancelled
3886,05-06-2025,7397,23,Returned
3887,02-03-2024,5991,24,Shipped
3888,26-10-2023,3019,29,Delivered
3889,22-07-2025,2557,25,Returned
3890,30-09-2023,5925,26,Cancelled
3891,23-02-2023,4244,25,Delivered
3892,02-09-2025,370,3,Delivered
3893,25-08-2024,4497,8,Delivered
3894,11-01-2023,6195,33,Returned
3895,04-01-2024,4271,3,Pending
3896,30-07-2023,85,1,Returned
3897,17-04-2025,8872,39,Delivered
3898,10-07-2024,1644,32,Delivered
3899,16-10-2023,127,31,Returned
3900,12-12-2023,3149,33,Delivered
3901,07-09-2023,5754,11,Delivered
3902,14-04-2024,2341,36,Delivered
3903,06-01-2024,2868,36,Delivered
3904,04-08-2024,216,35,Shipped
3905,22-08-2025,5354,10,Delivered
3906,03-01-2025,4869,3,Delivered
3907,12-07-2024,1512,3,Shipped
3908,15-07-2025,1898,15,Cancelled
3909,28-07-2023,1892,16,Cancelled
3910,02-03-2023,5152,13,Cancelled
3911,26-06-2025,2386,11,Delivered
3912,16-01-2023,7155,19,Delivered
3913,06-01-2025,8018,36,Delivered
3914,09-08-2025,8589,16,Delivered
3915,19-09-2023,8855,2,Delivered
3916,18-02-2023,4917,7,Shipped
3917,05-11-2024,3975,20,Delivered
3918,12-11-2024,2069,33,Delivered
3919,21-06-2024,4718,31,Returned
3920,19-07-2025,4716,9,Delivered
3921,25-12-2023,1393,33,Delivered
3922,16-02-2023,6317,15,Cancelled
3923,16-10-2025,409,15,Pending
3924,25-08-2023,2391,7,Delivered
3925,29-06-2025,4106,16,Returned
3926,29-01-2023,5226,22,Cancelled
3927,06-12-2024,8078,24,Shipped
3928,12-02-2023,8925,18,Delivered
3929,02-01-2023,6867,39,Returned
3930,11-04-2023,4884,23,Delivered
3931,30-11-2025,8901,28,Delivered
3932,11-02-2025,1093,4,Returned
3933,10-11-2024,6888,30,Delivered
3934,23-04-2024,7412,18,Cancelled
3935,28-06-2025,709,6,Returned
3936,13-10-2024,2358,29,Returned
3937,10-07-2023,3649,27,Delivered
3938,04-09-2024,9042,4,Delivered
3939,02-01-2025,3604,2,Shipped
3940,03-02-2024,7847,26,Delivered
3941,25-03-2025,4846,18,Shipped
3942,30-07-2025,8174,12,Cancelled
3943,19-01-2023,8709,19,Delivered
3944,07-05-2024,2308,17,Delivered
3945,11-03-2024,4940,33,Delivered
3946,07-03-2023,4488,6,Pending
3947,16-09-2023,5044,8,Cancelled
3948,01-12-2024,4041,26,Delivered
3949,01-11-2024,8759,22,Cancelled
3950,28-07-2025,4617,38,Delivered
3951,25-02-2025,2853,32,Returned
3952,31-01-2023,2657,18,Delivered
3953,25-01-2025,7409,4,Delivered
3954,12-03-2024,3632,10,Cancelled
3955,19-08-2024,5880,12,Delivered
3956,19-06-2023,5279,35,Delivered
3957,11-12-2025,6339,15,Delivered
3958,26-07-2024,332,9,Returned
3959,14-03-2025,3012,40,Delivered
3960,25-06-2025,2588,7,Pending
3961,28-08-2024,2572,39,Delivered
3962,26-09-2023,434,20,Delivered
3963,14-04-2025,7603,35,Delivered
3964,02-09-2023,5885,16,Delivered
3965,11-04-2025,6267,39,Delivered
3966,30-08-2025,82,26,Delivered
3967,16-09-2023,5816,3,Delivered
3968,06-09-2023,3779,38,Delivered
3969,21-10-2025,740,20,Cancelled
3970,16-01-2023,3031,10,Delivered
3971,06-05-2025,1561,38,Delivered
3972,06-08-2023,3922,16,Delivered
3973,04-02-2025,3698,32,Pending
3974,23-06-2023,1013,1,Delivered
3975,14-02-2023,3012,38,Cancelled
3976,31-05-2025,1630,25,Delivered
3977,13-01-2024,5579,25,Shipped
3978,05-10-2025,1049,33,Cancelled
3979,25-12-2024,5065,1,Pending
3980,20-10-2023,3718,1,Shipped
3981,05-12-2024,3559,9,Delivered
3982,19-06-2023,6309,30,Pending
3983,30-12-2025,1237,19,Cancelled
3984,10-02-2025,4746,29,Shipped
3985,16-05-2024,7274,1,Delivered
3986,28-08-2024,5780,13,Delivered
3987,14-06-2023,7396,32,Returned
3988,11-05-2025,7013,22,Delivered
3989,06-12-2024,2897,31,Returned
3990,18-05-2023,2049,2,Delivered
3991,27-06-2023,5262,31,Delivered
3992,13-04-2025,1216,40,Delivered
3993,16-11-2023,2164,16,Delivered
3994,22-08-2023,6403,31,Pending
3995,19-02-2023,6331,31,Returned
3996,23-02-2024,5494,16,Delivered
3997,06-11-2023,3251,32,Delivered
3998,29-12-2024,2545,5,Delivered
3999,14-02-2025,8468,19,Cancelled
4000,28-04-2025,3616,32,Delivered
