shipping_id,order_id,shipping_date,return_date,shipping_provider,shipping_status
2961,2961,08-09-2024,18-09-2024,India Post,Returned
2962,2962,14-09-2025,,Ekart,Delivered
2963,2963,27-03-2023,,Amazon Logistics,In Transit
2964,2964,27-03-2024,,DTDC,Delivered
2965,2965,21-07-2023,,DTDC,Delivered
2966,2966,,,,Cancelled
2967,2967,,,,Cancelled
2968,2968,28-10-2025,,Ekart,In Transit
2969,2969,07-11-2023,,Xpressbees,In Transit
2970,2970,28-01-2023,,DTDC,Delivered
2971,2971,30-10-2024,08-11-2024,DTDC,Returned
2972,2972,,,,Cancelled
2973,2973,09-02-2025,,Delhivery,In Transit
2974,2974,10-04-2025,,Amazon Logistics,Delivered
2975,2975,22-04-2023,,India Post,Delivered
2976,2976,01-07-2024,,Bluedart,Delivered
2977,2977,07-11-2025,,Delhivery,Delivered
2978,2978,22-11-2025,,DTDC,In Transit
2979,2979,08-01-2023,,DTDC,Delivered
2980,2980,12-03-2023,,India Post,Delivered
2981,2981,19-10-2025,,Bluedart,Delivered
2982,2982,17-08-2025,,Amazon Logistics,Delivered
2983,2983,26-04-2025,,DTDC,Delivered
2984,2984,07-12-2024,,Delhivery,Delivered
2985,2985,27-08-2024,,Bluedart,Delivered
2986,2986,16-10-2023,,Ekart,Delivered
2987,2987,27-08-2023,,India Post,Delivered
2988,2988,05-11-2024,,Ekart,Delivered
2989,2989,11-08-2024,,Ekart,Delivered
2990,2990,09-05-2023,,Xpressbees,Delivered
2991,2991,29-03-2024,12-04-2024,India Post,Returned
2992,2992,18-04-2025,,Xpressbees,Delivered
2993,2993,22-09-2023,,Delhivery,Delivered
2994,2994,30-07-2025,,Delhivery,Delivered
2995,2995,30-12-2023,07-01-2024,India Post,Returned
2996,2996,26-05-2023,,Ekart,Delivered
2997,2997,,,,Cancelled
2998,2998,25-01-2023,31-01-2023,Xpressbees,Returned
2999,2999,28-10-2024,,Delhivery,In Transit
3000,3000,24-02-2025,,Xpressbees,Delivered
3001,3001,28-10-2023,,Xpressbees,Delivered
3002,3002,10-09-2024,,Bluedart,Delivered
3003,3003,01-07-2023,,India Post,Delivered
3004,3004,20-01-2025,,Bluedart,In Transit
3005,3005,07-10-2025,,Bluedart,Delivered
3006,3006,21-12-2024,,Xpressbees,Pending
3007,3007,22-04-2025,,Delhivery,Delivered
3008,3008,17-10-2024,,India Post,Pending
3009,3009,15-01-2024,,Bluedart,Delivered
3010,3010,14-11-2025,21-11-2025,Ekart,Returned
3011,3011,25-12-2024,,Delhivery,Delivered
3012,3012,22-07-2024,,DTDC,Pending
3013,3013,19-04-2025,,India Post,In Transit
3014,3014,24-08-2024,,Xpressbees,Delivered
3015,3015,,,,Cancelled
3016,3016,05-02-2023,,Amazon Logistics,Delivered
3017,3017,13-11-2025,,Xpressbees,Pending
3018,3018,12-09-2024,,DTDC,Delivered
3019,3019,06-10-2024,,DTDC,In Transit
3020,3020,24-04-2023,29-04-2023,Ekart,Returned
3021,3021,11-11-2023,,India Post,Delivered
3022,3022,,,,Cancelled
3023,3023,06-12-2023,,Delhivery,Delivered
3024,3024,06-02-2023,,Xpressbees,In Transit
3025,3025,02-07-2023,,Ekart,Pending
3026,3026,06-02-2024,,DTDC,Delivered
3027,3027,25-12-2025,,Ekart,Delivered
3028,3028,09-01-2023,,Bluedart,In Transit
3029,3029,07-04-2024,,India Post,In Transit
3030,3030,22-10-2025,,Bluedart,Delivered
3031,3031,19-12-2025,30-12-2025,Xpressbees,Returned
3032,3032,21-02-2023,,Xpressbees,In Transit
3033,3033,09-02-2023,,Xpressbees,Delivered
3034,3034,05-04-2023,,Xpressbees,Delivered
3035,3035,03-02-2025,,Amazon Logistics,In Transit
3036,3036,22-06-2023,,Bluedart,Delivered
3037,3037,04-09-2023,,Ekart,In Transit
3038,3038,20-12-2025,,DTDC,Delivered
3039,3039,18-10-2025,21-10-2025,Ekart,Returned
3040,3040,24-04-2023,,Xpressbees,Delivered
3041,3041,11-05-2023,,DTDC,Pending
3042,3042,17-04-2023,,Amazon Logistics,In Transit
3043,3043,09-03-2023,,DTDC,In Transit
3044,3044,03-09-2025,,India Post,Delivered
3045,3045,16-10-2025,,Bluedart,Pending
3046,3046,01-05-2025,09-05-2025,Ekart,Returned
3047,3047,17-11-2023,,Bluedart,Delivered
3048,3048,10-11-2025,,Delhivery,In Transit
3049,3049,,,,Cancelled
3050,3050,22-01-2023,,Amazon Logistics,Delivered
3051,3051,,,,Cancelled
3052,3052,22-12-2025,,DTDC,Delivered
3053,3053,29-08-2025,,Amazon Logistics,Pending
3054,3054,07-12-2025,,Amazon Logistics,Delivered
3055,3055,17-08-2025,,DTDC,Pending
3056,3056,20-08-2023,25-08-2023,Bluedart,Returned
3057,3057,27-02-2023,,Delhivery,Pending
3058,3058,15-11-2023,20-11-2023,India Post,Returned
3059,3059,31-05-2024,,Amazon Logistics,Delivered
3060,3060,15-02-2024,,DTDC,Delivered
3061,3061,26-03-2023,,DTDC,Delivered
3062,3062,18-01-2023,,Ekart,Delivered
3063,3063,21-01-2025,,DTDC,Delivered
3064,3064,05-02-2023,,DTDC,In Transit
3065,3065,03-02-2024,10-02-2024,Ekart,Returned
3066,3066,21-01-2024,25-01-2024,Xpressbees,Returned
3067,3067,23-03-2023,27-03-2023,Xpressbees,Returned
3068,3068,23-12-2024,27-12-2024,Delhivery,Returned
3069,3069,28-08-2025,,Xpressbees,Pending
3070,3070,05-01-2025,,Bluedart,Delivered
3071,3071,21-05-2024,,Xpressbees,Delivered
3072,3072,25-10-2024,02-11-2024,DTDC,Returned
3073,3073,07-09-2024,,India Post,Delivered
3074,3074,11-01-2023,,Xpressbees,Delivered
3075,3075,10-02-2024,,Ekart,In Transit
3076,3076,19-11-2023,,DTDC,Delivered
3077,3077,31-03-2024,,Xpressbees,In Transit
3078,3078,31-10-2025,,Ekart,Delivered
3079,3079,24-01-2023,27-01-2023,India Post,Returned
3080,3080,06-06-2023,,DTDC,Delivered
3081,3081,,,,Cancelled
3082,3082,,,,Cancelled
3083,3083,08-03-2025,,Ekart,Delivered
3084,3084,22-04-2024,,Xpressbees,In Transit
3085,3085,,,,Cancelled
3086,3086,06-02-2023,,Ekart,Pending
3087,3087,13-05-2025,,Amazon Logistics,Pending
3088,3088,,,,Cancelled
3089,3089,,,,Cancelled
3090,3090,21-10-2024,,Xpressbees,Delivered
3091,3091,11-07-2025,,Amazon Logistics,Delivered
3092,3092,,,,Cancelled
3093,3093,,,,Cancelled
3094,3094,14-01-2025,17-01-2025,Ekart,Returned
3095,3095,06-04-2023,,Bluedart,Delivered
3096,3096,28-02-2025,,Xpressbees,In Transit
3097,3097,23-08-2024,,India Post,In Transit
3098,3098,18-05-2025,,Bluedart,Delivered
3099,3099,20-03-2023,,Amazon Logistics,Pending
3100,3100,01-08-2023,,DTDC,Delivered
3101,3101,09-05-2023,,Xpressbees,Delivered
3102,3102,13-01-2025,,Ekart,Pending
3103,3103,27-12-2025,,Ekart,Delivered
3104,3104,,,,Cancelled
3105,3105,24-09-2024,,Ekart,Delivered
3106,3106,20-01-2024,,Ekart,Delivered
3107,3107,12-09-2024,,Ekart,Pending
3108,3108,11-01-2024,,Xpressbees,Delivered
3109,3109,21-12-2023,28-12-2023,Bluedart,Returned
3110,3110,22-12-2025,,Delhivery,Pending
3111,3111,17-01-2024,,Amazon Logistics,Delivered
3112,3112,08-07-2025,,Xpressbees,In Transit
3113,3113,07-10-2023,21-10-2023,Amazon Logistics,Returned
3114,3114,01-03-2024,,Xpressbees,Delivered
3115,3115,02-03-2024,09-03-2024,Bluedart,Returned
3116,3116,,,,Cancelled
3117,3117,19-09-2023,26-09-2023,Ekart,Returned
3118,3118,30-10-2025,,Amazon Logistics,Delivered
3119,3119,16-04-2025,22-04-2025,DTDC,Returned
3120,3120,,,,Cancelled
3121,3121,30-01-2025,,Bluedart,Delivered
3122,3122,13-12-2024,,Delhivery,Delivered
3123,3123,03-09-2025,17-09-2025,Bluedart,Returned
3124,3124,23-06-2023,,Ekart,Pending
3125,3125,,,,Cancelled
3126,3126,30-01-2024,,India Post,Pending
3127,3127,01-05-2023,,Xpressbees,Pending
3128,3128,22-10-2025,,India Post,In Transit
3129,3129,24-11-2023,,Delhivery,Delivered
3130,3130,12-05-2024,,Amazon Logistics,Delivered
3131,3131,07-01-2024,15-01-2024,Delhivery,Returned
3132,3132,25-09-2023,,Ekart,Delivered
3133,3133,07-05-2023,,Ekart,Delivered
3134,3134,17-09-2025,,Ekart,Delivered
3135,3135,14-08-2025,23-08-2025,Xpressbees,Returned
3136,3136,09-09-2023,13-09-2023,Amazon Logistics,Returned
3137,3137,04-12-2023,,Amazon Logistics,Delivered
3138,3138,01-02-2025,,Delhivery,In Transit
3139,3139,,,,Cancelled
3140,3140,27-12-2023,,Xpressbees,Delivered
3141,3141,01-03-2024,,DTDC,Delivered
3142,3142,09-01-2024,,Bluedart,Delivered
3143,3143,18-07-2023,28-07-2023,DTDC,Returned
3144,3144,06-07-2024,,DTDC,Delivered
3145,3145,16-05-2025,,India Post,Delivered
3146,3146,13-07-2025,,Delhivery,Delivered
3147,3147,19-06-2023,,India Post,Pending
3148,3148,27-03-2023,,Amazon Logistics,Delivered
3149,3149,22-08-2024,,Amazon Logistics,Delivered
3150,3150,28-04-2025,,Ekart,In Transit
3151,3151,31-07-2024,,India Post,Delivered
3152,3152,24-08-2023,,Bluedart,In Transit
3153,3153,28-06-2025,,Delhivery,Delivered
3154,3154,,,,Cancelled
3155,3155,,,,Cancelled
3156,3156,01-11-2024,,Amazon Logistics,Delivered
3157,3157,06-04-2024,,DTDC,Delivered
3158,3158,11-10-2025,,Delhivery,Delivered
3159,3159,28-11-2023,,Xpressbees,Delivered
3160,3160,16-12-2024,26-12-2024,Delhivery,Returned
3161,3161,03-05-2023,17-05-2023,Bluedart,Returned
3162,3162,16-07-2025,,DTDC,Delivered
3163,3163,20-07-2025,,India Post,In Transit
3164,3164,03-01-2025,,Bluedart,Pending
3165,3165,28-06-2024,,Ekart,Pending
3166,3166,03-01-2023,16-01-2023,India Post,Returned
3167,3167,14-09-2024,,Delhivery,Pending
3168,3168,17-01-2025,,Delhivery,Delivered
3169,3169,06-04-2023,,DTDC,Delivered
3170,3170,21-12-2023,,Amazon Logistics,Delivered
3171,3171,10-06-2023,,India Post,Delivered
3172,3172,10-03-2023,,India Post,Delivered
3173,3173,,,,Cancelled
3174,3174,31-01-2024,,Bluedart,Delivered
3175,3175,,,,Cancelled
3176,3176,,,,Cancelled
3177,3177,12-11-2024,,Xpressbees,Delivered
3178,3178,,,,Cancelled
3179,3179,15-03-2023,,Delhivery,In Transit
3180,3180,04-03-2024,,DTDC,Delivered
3181,3181,01-12-2023,06-12-2023,Ekart,Returned
3182,3182,04-12-2023,,Delhivery,Delivered
3183,3183,28-02-2023,,Amazon Logistics,Delivered
3184,3184,09-09-2023,,Ekart,In Transit
3185,3185,09-07-2023,,Bluedart,Delivered
3186,3186,30-06-2025,10-07-2025,India Post,Returned
3187,3187,04-10-2024,,Amazon Logistics,Delivered
3188,3188,21-10-2023,30-10-2023,Delhivery,Returned
3189,3189,12-02-2024,,Ekart,Pending
3190,3190,25-09-2024,,Delhivery,Delivered
3191,3191,18-05-2023,,Xpressbees,Delivered
3192,3192,08-07-2024,,Ekart,Delivered
3193,3193,07-07-2025,,Bluedart,Delivered
3194,3194,03-10-2023,,DTDC,Pending
3195,3195,07-06-2023,,Amazon Logistics,Pending
3196,3196,02-02-2025,,DTDC,Delivered
3197,3197,,,,Cancelled
3198,3198,10-11-2023,,Bluedart,In Transit
3199,3199,27-02-2025,,Ekart,Delivered
3200,3200,24-05-2025,,Ekart,Delivered
3201,3201,01-03-2023,,DTDC,Delivered
3202,3202,01-01-2026,,India Post,Delivered
3203,3203,08-07-2024,,Ekart,Delivered
3204,3204,06-08-2023,,Delhivery,Delivered
3205,3205,,,,Cancelled
3206,3206,17-07-2023,,Ekart,Delivered
3207,3207,30-07-2023,,Xpressbees,Delivered
3208,3208,16-04-2023,,Amazon Logistics,Pending
3209,3209,07-08-2025,,Delhivery,Pending
3210,3210,21-09-2023,,Ekart,Delivered
3211,3211,12-11-2023,,Amazon Logistics,Delivered
3212,3212,09-06-2024,,Bluedart,Delivered
3213,3213,10-01-2024,,DTDC,Pending
3214,3214,07-10-2025,,Xpressbees,Pending
3215,3215,22-02-2025,,India Post,Delivered
3216,3216,16-12-2023,,Ekart,Delivered
3217,3217,,,,Cancelled
3218,3218,19-08-2025,28-08-2025,Delhivery,Returned
3219,3219,,,,Cancelled
3220,3220,31-10-2025,,DTDC,Delivered
3221,3221,20-12-2023,,Amazon Logistics,Pending
3222,3222,09-10-2023,,Ekart,Delivered
3223,3223,09-11-2025,,Bluedart,Pending
3224,3224,16-09-2023,,India Post,In Transit
3225,3225,23-03-2024,,Bluedart,Delivered
3226,3226,14-03-2025,,Delhivery,Delivered
3227,3227,25-12-2023,,Xpressbees,Delivered
3228,3228,,,,Cancelled
3229,3229,15-04-2025,,India Post,Pending
3230,3230,24-12-2023,,Ekart,In Transit
3231,3231,10-01-2024,,Amazon Logistics,Delivered
3232,3232,04-12-2023,,India Post,Delivered
3233,3233,15-08-2024,,Amazon Logistics,Delivered
3234,3234,01-02-2023,,Delhivery,Delivered
3235,3235,01-07-2025,12-07-2025,Ekart,Returned
3236,3236,,,,Cancelled
3237,3237,21-04-2023,,Delhivery,Delivered
3238,3238,18-01-2024,,Xpressbees,In Transit
3239,3239,27-03-2023,,Ekart,Delivered
3240,3240,16-04-2023,,India Post,Delivered
3241,3241,20-05-2024,,Bluedart,Delivered
3242,3242,04-10-2023,,Ekart,Pending
3243,3243,16-07-2023,,Xpressbees,Delivered
3244,3244,26-02-2025,11-03-2025,Bluedart,Returned
3245,3245,16-02-2023,,Xpressbees,Pending
3246,3246,25-09-2025,06-10-2025,Xpressbees,Returned
3247,3247,31-07-2024,03-08-2024,Amazon Logistics,Returned
3248,3248,25-04-2023,,Xpressbees,Delivered
3249,3249,,,,Cancelled
3250,3250,,,,Cancelled
3251,3251,13-04-2024,,India Post,Delivered
3252,3252,14-07-2024,,Xpressbees,Pending
3253,3253,25-05-2025,,Delhivery,Delivered
3254,3254,01-03-2024,,India Post,Delivered
3255,3255,28-01-2023,,Delhivery,Delivered
3256,3256,13-06-2025,,DTDC,Delivered
3257,3257,24-07-2023,,India Post,In Transit
3258,3258,13-08-2024,,DTDC,Pending
3259,3259,06-01-2024,14-01-2024,Xpressbees,Returned
3260,3260,09-12-2025,16-12-2025,DTDC,Returned
3261,3261,11-03-2023,,Bluedart,In Transit
3262,3262,22-08-2024,,DTDC,Delivered
3263,3263,24-07-2024,,Ekart,Pending
3264,3264,04-11-2024,,Ekart,Pending
3265,3265,14-02-2023,,DTDC,Delivered
3266,3266,22-12-2023,,Delhivery,Delivered
3267,3267,13-12-2023,,Ekart,Delivered
3268,3268,05-07-2025,,Xpressbees,In Transit
3269,3269,11-06-2023,,Bluedart,Delivered
3270,3270,,,,Cancelled
3271,3271,08-02-2024,,DTDC,In Transit
3272,3272,,,,Cancelled
3273,3273,27-08-2024,,India Post,Delivered
3274,3274,18-02-2025,,Amazon Logistics,Delivered
3275,3275,02-08-2024,,Ekart,Delivered
3276,3276,23-11-2025,,Amazon Logistics,Delivered
3277,3277,,,,Cancelled
3278,3278,,,,Cancelled
3279,3279,16-09-2025,,Amazon Logistics,Delivered
3280,3280,,,,Cancelled
3281,3281,03-02-2023,,Ekart,Delivered
3282,3282,05-09-2025,,Ekart,In Transit
3283,3283,26-05-2025,,Ekart,Pending
3284,3284,23-04-2025,,Delhivery,Delivered
3285,3285,26-07-2025,,Xpressbees,In Transit
3286,3286,21-07-2024,,Amazon Logistics,Delivered
3287,3287,26-03-2025,,India Post,Pending
3288,3288,25-12-2024,29-12-2024,DTDC,Returned
3289,3289,18-08-2025,,India Post,Delivered
3290,3290,12-04-2025,,Amazon Logistics,In Transit
3291,3291,29-06-2023,,Xpressbees,Delivered
3292,3292,04-05-2023,,Amazon Logistics,Pending
3293,3293,09-12-2023,,Xpressbees,In Transit
3294,3294,17-11-2024,23-11-2024,Bluedart,Returned
3295,3295,,,,Cancelled
3296,3296,,,,Cancelled
3297,3297,17-03-2023,,Delhivery,Pending
3298,3298,05-07-2024,,DTDC,Delivered
3299,3299,09-03-2024,,Delhivery,Pending
3300,3300,21-06-2025,25-06-2025,Amazon Logistics,Returned
3301,3301,24-08-2025,,Xpressbees,Delivered
3302,3302,15-01-2024,20-01-2024,Amazon Logistics,Returned
3303,3303,03-09-2025,,India Post,Delivered
3304,3304,19-11-2025,03-12-2025,Amazon Logistics,Returned
3305,3305,,,,Cancelled
3306,3306,08-04-2023,,Ekart,Delivered
3307,3307,03-05-2025,,Bluedart,Delivered
3308,3308,23-11-2025,30-11-2025,Bluedart,Returned
3309,3309,23-02-2023,,India Post,Delivered
3310,3310,15-09-2024,,Delhivery,Delivered
3311,3311,24-07-2025,02-08-2025,Amazon Logistics,Returned
3312,3312,14-06-2023,,India Post,Pending
3313,3313,05-03-2023,,Ekart,Delivered
3314,3314,23-01-2024,04-02-2024,Amazon Logistics,Returned
3315,3315,03-12-2023,,India Post,Delivered
3316,3316,04-01-2024,,India Post,Delivered
3317,3317,26-11-2023,,Bluedart,Delivered
3318,3318,11-05-2025,,Delhivery,Delivered
3319,3319,12-08-2025,,Xpressbees,Delivered
3320,3320,02-01-2026,,Delhivery,In Transit
3321,3321,22-12-2023,,Amazon Logistics,In Transit
3322,3322,25-11-2023,,Amazon Logistics,Delivered
3323,3323,01-07-2023,,DTDC,In Transit
3324,3324,,,,Cancelled
3325,3325,08-05-2025,20-05-2025,Bluedart,Returned
3326,3326,,,,Cancelled
3327,3327,,,,Cancelled
3328,3328,18-06-2024,,Xpressbees,In Transit
3329,3329,22-04-2024,,Bluedart,Delivered
3330,3330,27-04-2023,,Bluedart,Pending
3331,3331,21-08-2023,,Delhivery,Delivered
3332,3332,06-03-2025,,Amazon Logistics,Delivered
3333,3333,27-08-2023,,Ekart,Delivered
3334,3334,04-08-2023,,India Post,Delivered
3335,3335,17-11-2025,,Ekart,Delivered
3336,3336,19-02-2024,,Amazon Logistics,Delivered
3337,3337,03-09-2025,,Ekart,Delivered
3338,3338,28-04-2025,,Ekart,Pending
3339,3339,14-04-2023,,DTDC,Delivered
3340,3340,27-11-2025,,Ekart,Delivered
3341,3341,08-04-2025,,Xpressbees,Delivered
3342,3342,04-05-2025,,Xpressbees,In Transit
3343,3343,06-09-2024,,India Post,Delivered
3344,3344,,,,Cancelled
3345,3345,16-01-2024,,India Post,Delivered
3346,3346,05-06-2023,,India Post,Delivered
3347,3347,21-05-2025,05-06-2025,India Post,Returned
3348,3348,18-08-2023,01-09-2023,Xpressbees,Returned
3349,3349,17-03-2025,,Delhivery,Delivered
3350,3350,26-12-2025,,Xpressbees,Delivered
3351,3351,06-09-2023,,DTDC,Delivered
3352,3352,16-05-2025,,Delhivery,In Transit
3353,3353,10-07-2024,20-07-2024,Ekart,Returned
3354,3354,15-01-2024,,DTDC,Pending
3355,3355,17-01-2023,,Ekart,Delivered
3356,3356,31-08-2024,,Ekart,Delivered
3357,3357,06-02-2025,,India Post,Delivered
3358,3358,09-07-2023,,Amazon Logistics,Pending
3359,3359,16-01-2025,,Ekart,Delivered
3360,3360,02-07-2024,,Amazon Logistics,Delivered
3361,3361,30-05-2024,,DTDC,Delivered
3362,3362,30-09-2023,06-10-2023,India Post,Returned
3363,3363,15-10-2024,,Xpressbees,Delivered
3364,3364,25-12-2024,31-12-2024,Xpressbees,Returned
3365,3365,09-06-2024,,DTDC,Pending
3366,3366,24-01-2025,,Delhivery,Delivered
3367,3367,03-04-2025,,Xpressbees,Delivered
3368,3368,04-09-2023,,India Post,Pending
3369,3369,,,,Cancelled
3370,3370,22-07-2024,,Ekart,Delivered
3371,3371,13-02-2024,24-02-2024,DTDC,Returned
3372,3372,24-03-2023,,Xpressbees,Pending
3373,3373,22-12-2025,,Ekart,Delivered
3374,3374,23-09-2023,,Ekart,In Transit
3375,3375,21-09-2025,,India Post,Delivered
3376,3376,14-06-2024,22-06-2024,Delhivery,Returned
3377,3377,17-01-2024,,Amazon Logistics,Delivered
3378,3378,26-01-2023,31-01-2023,Amazon Logistics,Returned
3379,3379,02-06-2023,08-06-2023,Bluedart,Returned
3380,3380,30-12-2023,05-01-2024,Bluedart,Returned
3381,3381,14-11-2023,,India Post,Delivered
3382,3382,21-10-2024,,DTDC,Pending
3383,3383,15-10-2025,,India Post,Delivered
3384,3384,06-02-2025,,DTDC,In Transit
3385,3385,08-09-2023,,Xpressbees,Delivered
3386,3386,16-04-2023,,DTDC,Delivered
3387,3387,16-07-2023,,Bluedart,Delivered
3388,3388,25-06-2023,07-07-2023,India Post,Returned
3389,3389,24-01-2023,,Delhivery,Delivered
3390,3390,20-08-2024,,Ekart,Pending
3391,3391,01-04-2025,,Xpressbees,Delivered
3392,3392,18-09-2024,,Amazon Logistics,In Transit
3393,3393,30-05-2023,,DTDC,Delivered
3394,3394,09-02-2023,,Bluedart,Pending
3395,3395,24-10-2024,,Xpressbees,Pending
3396,3396,30-09-2023,10-10-2023,DTDC,Returned
3397,3397,06-11-2024,,India Post,Delivered
3398,3398,,,,Cancelled
3399,3399,11-11-2023,,Xpressbees,Delivered
3400,3400,24-04-2024,,Ekart,Delivered
3401,3401,21-09-2025,,Bluedart,Delivered
3402,3402,19-06-2024,,Delhivery,Delivered
3403,3403,30-01-2025,,Bluedart,Delivered
3404,3404,,,,Cancelled
3405,3405,21-05-2024,02-06-2024,Amazon Logistics,Returned
3406,3406,22-04-2025,02-05-2025,Delhivery,Returned
3407,3407,17-11-2024,,Amazon Logistics,In Transit
3408,3408,19-01-2023,,Delhivery,In Transit
3409,3409,07-10-2025,,India Post,Delivered
3410,3410,17-10-2024,,Ekart,Delivered
3411,3411,15-09-2025,,Amazon Logistics,Delivered
3412,3412,31-01-2023,,Xpressbees,Pending
3413,3413,14-10-2025,,Delhivery,Delivered
3414,3414,18-10-2025,,DTDC,Delivered
3415,3415,11-05-2025,,Xpressbees,Delivered
3416,3416,08-04-2023,,Ekart,Delivered
3417,3417,13-02-2024,,Delhivery,Delivered
3418,3418,08-03-2024,,Ekart,Delivered
3419,3419,05-09-2024,,Xpressbees,In Transit
3420,3420,18-07-2024,,DTDC,Delivered
3421,3421,11-07-2024,,Amazon Logistics,Delivered
3422,3422,02-07-2025,,Bluedart,Delivered
3423,3423,10-04-2024,,Ekart,Delivered
3424,3424,23-08-2025,,Delhivery,Delivered
3425,3425,,,,Cancelled
3426,3426,08-07-2023,,DTDC,Delivered
3427,3427,,,,Cancelled
3428,3428,26-02-2025,,DTDC,Delivered
3429,3429,04-06-2023,,Amazon Logistics,Delivered
3430,3430,07-12-2024,,India Post,Delivered
3431,3431,17-07-2023,,Bluedart,In Transit
3432,3432,10-07-2024,,Delhivery,Delivered
3433,3433,01-09-2023,,Ekart,Pending
3434,3434,30-08-2025,,Amazon Logistics,In Transit
3435,3435,25-01-2023,,India Post,In Transit
3436,3436,20-10-2024,,Amazon Logistics,In Transit
3437,3437,12-02-2023,,Ekart,Delivered
3438,3438,01-01-2024,,Ekart,Delivered
3439,3439,05-03-2024,,Amazon Logistics,Delivered
3440,3440,,,,Cancelled
3441,3441,31-03-2025,,India Post,Pending
3442,3442,03-01-2026,,DTDC,Delivered
3443,3443,,,,Cancelled
3444,3444,07-07-2023,21-07-2023,Amazon Logistics,Returned
3445,3445,,,,Cancelled
3446,3446,06-05-2025,,DTDC,Delivered
3447,3447,29-01-2024,,DTDC,In Transit
3448,3448,13-02-2023,,Bluedart,Delivered
3449,3449,05-06-2025,,Amazon Logistics,Pending
3450,3450,31-03-2023,,Amazon Logistics,Delivered
3451,3451,14-07-2023,,DTDC,Delivered
3452,3452,15-06-2023,,Amazon Logistics,Delivered
3453,3453,12-03-2025,,Amazon Logistics,Delivered
3454,3454,,,,Cancelled
3455,3455,10-04-2023,19-04-2023,Amazon Logistics,Returned
3456,3456,09-05-2024,,Ekart,Delivered
3457,3457,07-04-2025,,Delhivery,Pending
3458,3458,,,,Cancelled
3459,3459,11-04-2024,,India Post,Pending
3460,3460,07-09-2025,,Amazon Logistics,In Transit
3461,3461,01-09-2024,,Ekart,Delivered
3462,3462,10-02-2024,,Delhivery,Delivered
3463,3463,,,,Cancelled
3464,3464,17-05-2024,,Amazon Logistics,Pending
3465,3465,06-03-2025,12-03-2025,Xpressbees,Returned
3466,3466,06-01-2024,14-01-2024,Delhivery,Returned
3467,3467,11-01-2023,,Amazon Logistics,Delivered
3468,3468,14-10-2023,,Xpressbees,In Transit
3469,3469,06-02-2023,,India Post,Pending
3470,3470,12-07-2025,16-07-2025,Delhivery,Returned
3471,3471,,,,Cancelled
3472,3472,21-04-2023,,Bluedart,Delivered
3473,3473,23-03-2025,06-04-2025,Bluedart,Returned
3474,3474,22-01-2023,,Bluedart,Delivered
3475,3475,25-12-2025,,DTDC,In Transit
3476,3476,21-01-2023,,India Post,Delivered
3477,3477,26-01-2023,,DTDC,Delivered
3478,3478,04-09-2023,,Delhivery,Delivered
3479,3479,02-03-2023,,Amazon Logistics,Delivered
3480,3480,21-02-2023,,Delhivery,Delivered
3481,3481,17-02-2024,,Bluedart,Pending
3482,3482,23-01-2025,,Bluedart,Delivered
3483,3483,17-03-2025,30-03-2025,Amazon Logistics,Returned
3484,3484,,,,Cancelled
3485,3485,11-10-2025,,Amazon Logistics,In Transit
3486,3486,,,,Cancelled
3487,3487,,,,Cancelled
3488,3488,08-04-2024,,Ekart,Delivered
3489,3489,06-02-2023,16-02-2023,Amazon Logistics,Returned
3490,3490,17-12-2024,,India Post,Delivered
3491,3491,07-08-2024,19-08-2024,Ekart,Returned
3492,3492,,,,Cancelled
3493,3493,06-11-2023,,DTDC,Pending
3494,3494,19-04-2023,25-04-2023,Delhivery,Returned
3495,3495,26-01-2023,,Delhivery,Delivered
3496,3496,13-05-2025,18-05-2025,Delhivery,Returned
3497,3497,07-03-2023,,DTDC,In Transit
3498,3498,12-07-2025,19-07-2025,Xpressbees,Returned
3499,3499,,,,Cancelled
3500,3500,,,,Cancelled
3501,3501,28-02-2023,,Bluedart,Delivered
3502,3502,12-01-2023,,Amazon Logistics,Delivered
3503,3503,09-07-2023,,Amazon Logistics,Delivered
3504,3504,,,,Cancelled
3505,3505,16-12-2025,,Delhivery,Delivered
3506,3506,04-02-2025,,Xpressbees,In Transit
3507,3507,15-09-2024,,Delhivery,Delivered
3508,3508,31-10-2024,,Ekart,In Transit
3509,3509,,,,Cancelled
3510,3510,18-03-2024,,Bluedart,Pending
3511,3511,27-04-2023,,India Post,Delivered
3512,3512,16-06-2023,29-06-2023,India Post,Returned
3513,3513,13-06-2025,,Delhivery,Delivered
3514,3514,30-05-2025,,Xpressbees,Delivered
3515,3515,28-04-2024,,Bluedart,Pending
3516,3516,28-06-2024,,Amazon Logistics,Delivered
3517,3517,06-02-2025,,Amazon Logistics,Delivered
3518,3518,15-05-2024,,DTDC,Delivered
3519,3519,02-07-2024,,Amazon Logistics,Delivered
3520,3520,,,,Cancelled
3521,3521,08-06-2025,,Xpressbees,Delivered
3522,3522,27-01-2024,,Xpressbees,Pending
3523,3523,13-03-2024,24-03-2024,Delhivery,Returned
3524,3524,19-08-2024,,India Post,Delivered
3525,3525,02-10-2023,,India Post,Delivered
3526,3526,24-03-2025,,DTDC,Delivered
3527,3527,13-06-2024,,DTDC,Pending
3528,3528,,,,Cancelled
3529,3529,17-10-2023,,Delhivery,Delivered
3530,3530,10-01-2024,,DTDC,Delivered
3531,3531,30-05-2024,08-06-2024,Xpressbees,Returned
3532,3532,24-01-2024,,Bluedart,In Transit
